gene_id	product	subfamily	Cold_LFC	Cold_padj	Heat_LFC	Heat_padj	Drought_869_LFC	Drought_869_padj	Salt_NaCl_LFC	Salt_NaCl_padj	Rehydration_LFC	Rehydration_padj	Drought_7d_LFC	Drought_7d_padj	Drought_14d_LFC	Drought_14d_padj	Drought_21d_LFC	Drought_21d_padj	PEG_72h_LFC	PEG_72h_padj	Flooding_LFC	Flooding_padj	Sclerotinia_LFC	Sclerotinia_padj	Orobanche_A_LFC	Orobanche_A_padj	Orobanche_B_LFC	Orobanche_B_padj	Orobanche_C_LFC	Orobanche_C_padj	Orobanche_D_LFC	Orobanche_D_padj	Orobanche_E_LFC	Orobanche_E_padj
LOC110923014	aquaporin PIP1-3	PIP	-0.761032656400111	0.00697738785876653	-0.260599592568241	0.254516835127551	0.0799615013664994	0.981465878488269	-0.257919706412536	0.334908494276495	-0.0908744596883821	0.940426716100361	-0.145551244183451	0.648834564158636	-0.100101401874229	0.739581071109741	-0.559903225876743	0.0467647653705388	-0.1148446047326	0.418118202114247	-0.206053847778938	0.458341381330177	0.242564162156542	0.443587858817435	-0.152416691340325	0.766874839048262	0.292768736124422	0.323584850786347	0.715683482656225	0.00460931866630816	0.459541521256195	0.0805682693439282	0.490425926661335	0.0554231600249078
LOC110925968	aquaporin PIP2-7	PIP	-2.74255809614831	0.00880022765511362	-0.0232976646275582	0.982200532227634	-0.344299644203372	0.917856556033772	-3.28506370772909	1.9733709529989e-12	1.13130320612484	0.152199666502462	-4.06243914366647	7.63306364708789e-06	-5.73927538606519	5.92489784106339e-11	-0.159749656936968	0.922539668303362	-3.89670249103712	6.9645721610886e-08	-0.258006675046267	0.35975726528193	0.979480324231092	2.76751447121328e-05	-0.831816723519799	0.00887811968127843	-0.842436307461723	0.00426296465581745	-0.0412880640491393	0.926119148711543	-0.61208452423492	0.0382543723510626	-0.123103915857443	0.758677071059743
LOC110926365	probable aquaporin NIP5-1	NIP	3.27552558975856	2.10085984107252e-07	0.682110086105176	0.479453378162872	0.393434463537338	0.849876473401873	0.545925574459449	0.129696961771635	-0.0406599897018628	0.983841352501151	-2.57680551520615	0.000125529132971521	-2.7259241105295	2.72244081571869e-05	-2.04538782913883	0.00533830804565361	-0.456861961057302	0.323092046923024	-0.566044750513875	0.0433606901466052	0.275951421797455	0.468458014082339	-0.712858758413817	0.0513126235091469	-0.407269873500506	0.248357252528377	0.494693975460564	0.131639673235901	0.543106274869148	0.092162605929207	0.466638554619854	0.156383585982715
LOC110927047	aquaporin TIP1-1	TIP	-0.760654610932883	0.162741609977399	0.171735581575449	0.403993010801543	0.109017870395827	0.977760063983475	0.340119193718049	0.364658643534486	0.293783044213632	0.641441550929569	-0.223631970243817	0.69286077774272	0.124782320276165	0.818379492019789	-1.15195641595229	0.015571718579243	-0.144125627867001	0.77684633114301	-0.691654273928005	1.94880781160287e-05	0.781496751970378	0.076766776592983	0.00678420261536657	0.998191429966106	-0.350312527604693	0.575286684952314	0.0586242182130946	0.937215378360269	-0.407543082158297	0.47725327026644	-0.0221447573374316	0.978242112821414
LOC110930503	aquaporin PIP1-3	PIP	1.95985295248502	4.85512809921733e-13	-0.310613994580756	0.343433602246736	0.206475686299394	0.849646798973756	0.169212007013417	0.574464472106775	-0.446043282984241	0.275354552437446	-0.20211241202681	0.678534478063683	-0.640563250500749	0.0963830303193804	-1.30841469337967	0.000942835296763845	0.130801353491786	0.667816048271409	-0.098504093882875	0.852428916710112	0.488067545599857	0.0836713516553543	0.485873622299795	0.110697780058538	-0.83350794315762	0.000545608771316023	-0.294026587120351	0.279318478927551	-0.68716970033467	0.00427880292556219	-1.07328076452747	1.21024251613825e-06
LOC110930648	probable aquaporin TIP-type	TIP	1.84231644813798	0.00480760192021938	-2.93150199338372	NA	1.41389186452276	0.536513252445899	-0.896176037120598	0.257189286065429	-0.519424978567582	0.927145426073769	-0.266439172024723	0.709453234066364	-0.759329106345221	0.186118482970651	-0.260341658440725	0.760570793766022	-0.404381350635971	0.667878861860232	0.146533149418133	0.806694241022021	-0.38197800746069	0.096957792459395	-0.128357574675701	0.92456597654594	-1.00563550955209	0.0703706311150636	-0.673985628804653	0.239318076706796	-0.761635121035411	0.173939723116618	-1.58051457197847	0.00133683663013398
LOC110933853	aquaporin NIP1-1	NIP	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	-0.231071667719733	0.911745575451491	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
LOC110937325	aquaporin PIP1-3	PIP	2.24947641978439	2.91000690875704e-10	0.785206138588875	0.297190266294194	0.55007724638823	0.540882033860742	-0.391218950798733	0.275102909824824	0.149031320366184	0.9457142683539	0.0625795091421263	0.959171974821218	-0.77727519860406	0.367914732922585	-2.99369461971532	0.000309026753248159	-0.0942547281318487	0.832809966014053	-0.288217943336077	0.639518494367545	3.72620353061421	1.71569788369744e-33	-0.588293037704268	0.223439478727037	-0.626449976162244	0.104711214016865	0.395523883732802	0.328605831108769	-0.537203034633357	0.159316850596418	-0.889454280814726	0.0102067661417923
LOC110937771	aquaporin TIP3-1	TIP	NA	NA	2.36724700834337	0.0793668034950447	1.59856148906778	0.856540119436511	5.58714232911402	0.00044759207328382	0.323543278971432	0.983841352501151	5.22568251755093	1.14116092485915e-08	7.04665621688392	1.86657141466715e-15	2.31856318964792	0.0356066952401757	-0.875925680915113	NA	0.71580880961785	NA	0.944112077123048	0.615987081418543	-0.387334830025323	NA	-0.0196661287107668	NA	1.21919964536546	NA	-0.537770560644975	NA	0.780071981811723	NA
LOC110939970	aquaporin TIP1-3	TIP	2.02451223570313	1.33060829549281e-08	0.83696393933681	0.470752261416477	1.2893587444442	0.641011414868722	-1.42578050011805	0.00247201152439448	-0.186985470394841	0.957644906923242	-1.95953419247799	0.0238703511032311	-2.37729446268777	0.00309245106191005	-1.34633810317189	0.167122424650502	NA	NA	-1.72870387089653	NA	8.19352471252405	6.65189467146623e-20	2.66501776870618	0.755008848808943	-2.90578727605281	0.605745020830462	-1.35135670943824	0.824005991523258	1.38210700756107	0.822357889989253	-21.8722853236932	1.57698537272538e-08
LOC110941540	aquaporin NIP6-1	NIP	3.05731320623817	4.16215989640366e-09	0.350812700720542	0.333588544685895	-0.0212933756001951	0.992809315721287	-1.0929728476132	0.00457413707079144	0.0585268455930744	0.977524769116875	-1.11473477737349	0.0891995499564593	-2.35169847903827	5.53244953214945e-05	-0.292673022278046	0.756703949666169	-0.690142225889133	0.0352912596592464	0.00107634733253321	0.997423067176026	-0.0856060739651235	0.695479805047319	0.391820772049032	0.168018976022956	0.240843033580922	0.349187611557616	-0.013930785606344	0.968128840850385	-0.0816706808868719	0.791353049153343	-0.669729083738733	0.00121068679280527
